2000	11	15	16	43	38	3.99	7	43.23	38.02
2001	9	12	14	52	2	4.19	7	42.74	37.91
2002	2	4	1	53	30	4.19	7	44.1	41.11
1988	12	8	1	49	39	4.39	7	44.04	41.03
2004	5	30	19	26	59	4.59	7	51.6	36.52
1910	7	6	8	57	0	5.06	7	50	40.2
1988	12	7	7	41	26	6.80	7	44.12	40.92
2001	2	8	2	40	40	2.18	8	52.12	35.93
2001	2	16	15	30	24	2.40	8	53.19	36.03
2001	2	25	22	5	7	2.56	8	47.46	34.1
2004	6	7	16	57	0	2.64	8	49.9	34.3
2000	9	27	9	38	31	2.82	8	46.83	34.89
2000	8	8	9	17	3	3.10	8	52	36.3
1996	8	20	17	53	38	3.79	8	53.11	36.39
2000	1	28	3	29	13	4.19	8	49.08	37.65
2003	10	11	13	32	7	4.29	8	47.67	41.89
2002	7	25	13	29	59	4.39	8	48.77	35.65
2004	1	14	15	29	31	4.39	8	46.77	41.89
1991	10	18	16	23	40	4.49	8	47.75	41.71
2002	8	16	15	30	15	4.49	8	46.19	41.9
1988	12	7	20	7	30	4.59	8	44.32	41.12
2002	6	22	14	27	18	4.59	8	48.88	35.59
2002	6	26	18	18	16	4.69	8	48.87	35.55
1967	8	25	12	26	46	4.89	8	49.24	35.56
1978	8	15	9	4	22	4.89	8	43.99	41.25
2003	8	11	20	12	6	4.89	8	44.92	38.72
2002	4	8	18	30	55	4.99	8	51.99	36.42
2002	11	7	16	42	13	5.41	8	48.89	35.62
1956	3	21	4	56	50	5.59	8	48.39	40.92
2004	5	29	1	9	57	2.40	9	51.39	36.51
2000	10	5	8	16	0	3.20	9	46.66	34.87
2003	3	9	22	50	12	3.52	9	51.68	35.69
2004	1	30	19	47	59	3.89	9	47.15	41.98
2002	3	29	23	1	0	3.99	9	48.18	41.69
1999	4	24	2	41	19	4.19	9	45.92	41.91
2002	2	1	6	42	10	4.19	9	48.25	40.98
1963	12	8	11	8	8	4.69	9	49.02	40.35
1964	2	5	10	24	23	4.69	9	46.1	40.37
1982	4	29	16	27	15	4.69	9	48.02	40.94
2000	5	6	22	1	57	4.69	9	48.07	41.57
1945	8	11	9	32	55	4.76	9	45	40.5
1988	12	19	4	44	2	4.79	9	46.04	35.43
1908	6	10	22	15	0	5.06	9	48.8	40.7
1976	11	24	12	22	17	7.00	9	44.03	39.08
2000	4	10	3	14	15	2.33	10	50.46	34.77
2004	5	28	14	47	51	2.40	10	51.37	36.49
2001	4	28	7	44	27	2.48	10	50.34	34.16
2004	5	25	20	36	15	2.56	10	49.1	35.7
1993	10	2	20	56	13	3.49	10	43.31	36.97
2002	2	7	16	13	37	3.49	10	44.5	35.05
2003	8	31	16	37	1	3.49	10	45.97	41.46
2004	2	5	20	13	41	3.49	10	47.46	41.03
1991	12	1	11	18	24	3.59	10	49.41	36.71
2002	12	17	9	8	51	3.59	10	45.6	36.88
1996	4	15	4	56	4	3.69	10	44.27	41.3
1996	12	12	4	58	35	3.69	10	43.32	38
2002	1	24	7	27	38	3.69	10	47.94	38.09
2002	4	11	16	38	24	3.69	10	44.71	41.57
1996	4	10	4	10	31	3.79	10	43.17	37.77
1997	3	6	23	28	37	3.79	10	43.66	39.11
1997	4	26	5	42	15	3.79	10	45.59	38.88
2000	4	10	21	13	21	3.79	10	50.11	41.01
2000	5	19	5	31	19	3.79	10	48.42	38.54
2002	1	7	17	53	18	3.79	10	43.79	40.78
2002	4	28	8	32	21	3.79	10	46.35	40.85
2003	3	6	21	38	23	3.79	10	44.29	38.1
2003	3	16	17	17	49	3.79	10	44.26	36.5
1984	8	11	16	33	44	3.89	10	46.9	38.26
2000	5	7	2	39	26	3.89	10	50.75	40.93
2002	8	9	22	42	23	3.89	10	47.43	41.9
2004	1	7	6	1	27	3.89	10	45.73	41.9
2004	2	8	21	44	20	3.89	10	47.53	40.86
2004	4	17	5	19	23	3.89	10	49.64	38.63
1998	9	29	15	8	11	3.99	10	43.75	38.57
1999	12	25	3	53	1	3.99	10	48.28	40.87
2002	3	14	8	30	42	3.99	10	44.61	39.34
2002	8	17	19	4	55	3.99	10	46.31	41.97
2002	8	23	19	25	8	3.99	10	46.1	41.94
1989	5	2	17	42	56	4.09	10	44.3	35.58
1995	11	4	23	23	47	4.09	10	49.27	38.98
1998	10	8	19	55	19	4.09	10	51.98	40.78
1999	2	1	6	49	42	4.09	10	50.71	40.5
1999	11	23	6	27	37	4.09	10	43.07	39.98
2000	4	10	21	36	55	4.09	10	50.37	41.39
2000	11	15	18	16	10	4.09	10	43.05	38.31
2000	11	16	21	13	45	4.09	10	42.98	38.26
2002	2	12	1	32	30	4.09	10	47.74	41.87
2002	7	1	21	3	44	4.09	10	46.48	41.87
2002	8	25	15	17	26	4.09	10	47.45	41.89
2004	3	13	23	6	20	4.09	10	48.89	40.45
2004	3	13	23	6	57	4.09	10	48.52	41.22
1988	8	23	14	56	8	4.19	10	52.4	35.64
1990	6	22	17	54	44	4.19	10	49.73	37.27
1990	6	22	19	4	25	4.19	10	49.57	37.32
1991	4	27	3	31	59	4.19	10	43.68	40.01
1992	5	12	16	58	33	4.19	10	47.33	40.96
1996	6	9	5	19	21	4.19	10	44.14	40.97
1998	1	2	0	3	12	4.19	10	52.2	36.5
1999	4	26	21	0	12	4.19	10	47.83	41.4
1999	6	3	0	2	12	4.19	10	45.71	40.86
1999	7	6	20	52	7	4.19	10	49.4	41.55
1999	7	7	13	48	49	4.19	10	48.36	41.88
1999	7	7	17	43	12	4.19	10	48.22	41.1
1999	7	14	17	43	29	4.19	10	47.41	41.99
1999	7	14	19	57	57	4.19	10	47.5	41.97
1999	7	19	16	6	45	4.19	10	47.37	41.9
1999	7	22	15	54	31	4.19	10	47.82	41.83
1999	7	29	20	50	14	4.19	10	47.43	41.99
1999	8	6	0	3	7	4.19	10	49.46	41.87
1999	8	8	18	48	22	4.19	10	46.39	41.74
1999	8	9	15	7	42	4.19	10	49.78	41.76
1999	9	6	21	53	24	4.19	10	45.28	41.72
2001	2	1	2	42	53	4.19	10	44.6	38.66
2001	7	6	9	56	43	4.19	10	46.12	41.67
2002	6	5	11	19	42	4.19	10	49.1	40.22
2002	8	24	5	40	42	4.19	10	46.13	41.86
2002	10	15	16	56	8	4.19	10	52.23	35.82
2002	11	10	23	24	42	4.19	10	44.73	35.38
2004	2	8	22	30	36	4.19	10	47.62	40.9
1995	9	25	19	16	51	4.23	10	45.05	40.38
1995	9	25	20	19	1	4.23	10	45.05	40.4
1996	1	29	19	3	52	4.23	10	45.32	41.45
1996	5	29	22	29	0	4.23	10	43.92	41.08
1996	6	2	16	21	5	4.23	10	43.88	41.02
1996	6	2	21	43	22	4.23	10	43.87	41.05
1996	6	9	2	20	17	4.23	10	43.98	41.05
1996	12	22	18	40	47	4.23	10	44.01	41.28
1983	7	23	17	0	42	4.29	10	47.42	41.07
1987	11	28	10	18	45	4.29	10	45.56	36.03
1988	6	8	15	51	48	4.29	10	44.88	35.46
1990	6	23	14	48	46	4.29	10	48.95	37.33
1994	5	18	17	18	54	4.29	10	43.98	41.26
1999	10	10	5	59	13	4.29	10	46.55	40.83
2000	2	10	9	37	32	4.29	10	46.9	41.8
2001	9	25	17	36	31	4.29	10	46.32	41.7
2002	3	6	19	13	1	4.29	10	44.36	38.53
2002	8	10	20	10	37	4.29	10	48.87	41.35
2003	5	7	8	56	18	4.29	10	47.72	40.67
1996	5	1	17	57	39	4.35	10	43.97	41.23
1986	5	19	17	36	32	4.39	10	43.08	37.92
1987	7	22	18	5	7	4.39	10	46.82	37.88
1989	12	17	5	50	33	4.39	10	46.35	41.88
1990	6	21	10	9	46	4.39	10	49.67	37.37
1990	6	21	20	15	57	4.39	10	49.07	37.44
1990	6	21	20	19	54	4.39	10	50.07	37.13
1990	7	6	20	19	52	4.39	10	49.58	37.19
1995	2	22	6	29	42	4.39	10	44.86	38.58
1997	4	8	5	44	13	4.39	10	48.08	38.15
2002	8	20	23	51	30	4.39	10	46.12	41.82
2002	8	31	11	19	29	4.39	10	48.63	41.64
1995	9	25	19	5	46	4.41	10	45.08	40.35
1995	10	14	10	47	39	4.47	10	45.55	41.1
1972	7	11	22	49	1	4.49	10	45.65	36.11
1986	7	17	0	11	59	4.49	10	45.18	38.43
1988	12	7	14	10	16	4.49	10	44.35	41.06
1989	1	8	13	9	23	4.49	10	44.1	41.01
1989	1	24	2	31	10	4.49	10	44.37	41.03
1990	6	21	3	10	13	4.49	10	50.24	37.56
1990	6	23	10	41	8	4.49	10	49.83	37.29
1990	6	23	18	45	26	4.49	10	49.89	37.11
1990	6	29	1	6	4	4.49	10	49.68	37.38
1990	7	24	7	27	17	4.49	10	49.8	36.84
1990	8	22	7	51	49	4.49	10	49.4	37.14
1990	8	23	6	50	7	4.49	10	49.75	37.37
1991	5	2	2	7	31	4.49	10	45.17	41.34
1991	11	19	1	9	43	4.49	10	46.94	34.51
1992	2	23	12	3	16	4.49	10	50	37.03
1995	12	28	16	38	31	4.49	10	49.28	40.2
2002	4	24	20	18	9	4.49	10	47.31	34.68
2004	6	12	23	8	9	4.49	10	45.82	41.9
1996	6	9	19	20	0	4.58	10	43.87	41.03
1974	3	12	6	53	49	4.59	10	43.94	38.51
1977	7	11	16	4	4	4.59	10	43.99	39.56
1978	6	27	4	45	17	4.59	10	44.04	41.23
1979	1	16	10	24	18	4.59	10	50.17	40.84
1985	10	30	21	53	16	4.59	10	44.92	36.2
1987	7	13	12	54	30	4.59	10	43.52	39.09
1988	12	3	18	40	59	4.59	10	52.21	35.15
1988	12	7	9	28	51	4.59	10	45.15	40.66
1988	12	10	19	13	58	4.59	10	44.15	40.71
1988	12	19	17	29	35	4.59	10	44.35	41.02
1990	6	20	23	55	46	4.59	10	49.98	37.37
1990	6	21	1	16	9	4.59	10	49.49	37.37
1990	6	21	23	13	9	4.59	10	49.74	37.14
1990	6	22	21	20	7	4.59	10	49.49	37.32
1990	6	24	8	22	12	4.59	10	50.05	37.13
1990	6	26	9	24	11	4.59	10	48.96	37.49
1990	6	26	19	3	10	4.59	10	50.07	36.89
1990	7	2	17	44	57	4.59	10	48.7	36.9
1992	1	6	1	18	8	4.59	10	49.84	40.45
2000	5	2	16	19	39	4.59	10	45.89	41.23
2002	6	22	21	33	26	4.59	10	48.95	35.66
2003	11	10	8	43	39	4.59	10	48.76	40.43
1979	9	7	22	53	56	4.69	10	49.15	37.85
1981	5	24	22	7	6	4.69	10	45.41	38.42
1984	12	8	3	19	8	4.69	10	43.02	37.99
1986	3	11	22	40	34	4.69	10	51.58	40.47
1988	5	27	0	54	25	4.69	10	50.25	34.41
1988	12	8	4	9	38	4.69	10	44.37	41.04
1988	12	12	15	36	18	4.69	10	44.21	40.93
1990	6	20	21	41	32	4.69	10	48.98	37.67
1990	6	20	22	20	5	4.69	10	49.21	37.06
1990	6	21	0	22	33	4.69	10	49.43	37.31
1990	6	21	0	35	51	4.69	10	48.97	37.47
1990	6	21	4	40	25	4.69	10	49.84	37.5
1999	8	19	4	33	14	4.69	10	46.42	38.41
2001	4	20	14	31	12	4.70	10	42.88	39.71
1968	10	1	18	16	3	4.79	10	46.21	39.19
1978	11	25	8	57	25	4.79	10	44.07	39.9
1985	7	24	16	57	55	4.79	10	46	35.89
1986	8	25	1	21	56	4.79	10	44.93	37.02
1988	12	8	5	36	30	4.79	10	44.18	41.03
1989	3	3	15	37	17	4.79	10	48.1	33.89
1990	6	21	5	35	58	4.79	10	49.89	37.2
1990	6	22	3	32	48	4.79	10	49.82	37.23
1990	9	24	6	35	14	4.79	10	48.15	38.16
1995	2	14	11	13	20	4.79	10	42.71	37.74
1999	8	1	19	22	51	4.79	10	48.41	33.77
1949	6	18	1	14	4	4.82	10	49	38.7
1957	6	8	16	45	42	4.82	10	48.5	40.9
1960	1	18	14	21	57	4.82	10	48.6	40.7
1960	4	1	18	42	59	4.82	10	47	40.8
2002	12	10	21	32	21	4.82	10	46.48	40.4
1931	7	29	13	10	0	4.88	10	46	39
1967	5	17	4	28	49	4.89	10	44.16	38.57
1973	9	17	4	6	1	4.89	10	51.11	36.54
1985	4	3	1	44	26	4.89	10	48.43	38.01
1988	12	31	4	7	11	4.89	10	43.96	40.88
1990	6	20	22	4	7	4.89	10	49.74	36.81
1990	6	21	0	52	34	4.89	10	49.67	36.66
1990	6	22	6	7	52	4.89	10	48.91	37.17
1990	6	22	6	21	52	4.89	10	49.44	36.62
1990	12	27	13	26	57	4.89	10	49.24	36.94
1928	3	28	19	43	0	4.94	10	49	38.7
1929	8	28	19	43	0	4.94	10	49	38.7
1930	6	7	7	15	0	4.94	10	49.6	39.8
1967	3	20	22	30	43	4.99	10	43.97	35.89
1971	12	20	7	53	10	4.99	10	48.46	41.2
1972	1	18	21	12	1	4.99	10	48.84	37.5
1980	12	11	0	14	36	4.99	10	45.94	40.26
1983	1	15	10	55	31	4.99	10	46.91	34.03
1988	12	8	7	46	2	4.99	10	44.39	40.8
1988	12	8	20	32	7	4.99	10	44.21	40.96
1990	6	21	21	27	41	4.99	10	49.69	36.58
1990	7	1	12	24	57	4.99	10	49.86	37.03
1991	7	5	13	52	19	4.99	10	45.21	36.65
1958	7	27	17	14	40	5.00	10	44.6	38.8
1952	4	4	11	36	20	5.06	10	43.9	41.2
1968	6	17	4	59	3	5.09	10	48.24	40.91
1976	11	24	13	18	5	5.09	10	43.72	39.07
1976	11	24	15	4	2	5.09	10	43.7	39.18
1976	11	24	20	46	3	5.09	10	44.07	39.03
1976	12	4	4	10	33	5.09	10	43.64	39.2
1988	7	8	16	56	28	5.09	10	44.02	36.81
1989	1	4	7	29	43	5.09	10	44.27	40.94
1952	9	29	8	56	47	5.12	10	44	41.2
1962	4	19	11	55	26	5.17	10	44.2	38.64
1967	1	30	1	20	29	5.19	10	44.28	41.03
1968	8	10	4	27	59	5.19	10	43.12	37.01
1971	7	1	12	13	28	5.19	10	43.44	36.38
1976	11	24	15	11	3	5.19	10	44.16	38.98
1976	11	25	9	49	25	5.19	10	44.28	38.96
1990	6	20	23	33	24	5.23	10	49.86	37.04
1971	12	20	1	29	17	5.29	10	48.35	41.23
1976	11	24	12	30	39	5.29	10	44.01	39.12
1984	8	24	11	31	41	5.29	10	45.95	38.5
1981	11	29	23	37	30	5.39	10	48.16	40.89
1981	12	2	0	51	35	5.39	10	48.22	40.95
1984	12	3	7	38	9	5.41	10	43.1	37.96
1968	4	29	17	1	56	5.49	10	44.19	39.23
1970	10	25	11	22	18	5.50	10	45.18	36.75
1990	6	20	22	23	42	5.65	10	49.17	36.99
1976	11	24	12	36	44	5.69	10	44.27	39.14
1988	12	7	7	45	46	5.99	10	44.22	40.94
2001	2	16	1	43	0	3.30	11	52.11	35.33
2003	7	7	17	21	29	3.89	11	46.36	41.82
2003	6	2	1	21	53	3.99	11	46.18	41.87
2002	6	1	5	43	48	4.19	11	48.63	41.17
1956	3	18	3	55	39	5.12	11	44.1	40.8
1956	3	20	16	19	20	5.12	11	48.3	41
1994	3	4	23	8	13	5.23	11	45.27	41.75
1911	6	23	12	30	19	5.41	11	48	40
2002	6	22	2	58	23	6.50	11	49.02	35.6
2001	2	10	2	19	44	2.18	12	50.97	35.84
2001	2	12	7	4	29	2.73	12	52.53	36.3
2001	7	7	5	2	9	2.82	12	52.46	35.75
2004	5	31	22	5	34	2.82	12	51.67	36.54
2004	6	27	4	51	35	2.82	12	51.4	36.49
2001	8	20	20	57	14	3.63	12	48.98	36.33
2003	8	18	8	44	0	4.09	12	47.44	39.96
2002	2	2	16	24	58	4.19	12	48.1	41.43
2002	5	21	10	48	34	4.29	12	51.55	36.29
2002	8	17	13	55	51	4.39	12	46.32	41.98
2001	10	1	17	52	17	4.49	12	47.33	41.62
2003	2	27	22	36	43	4.49	12	44.15	38.34
2002	4	24	20	4	22	4.59	12	47.35	34.61
1958	11	5	9	49	39	4.82	12	50	40.6
2000	11	15	19	30	44	4.88	12	42.75	37.94
1931	2	12	5	33	7	4.94	12	46	39.5
1958	1	17	8	30	0	5.00	12	52.7	36.5
1957	5	6	14	19	50	5.29	12	51.8	37.2
1952	5	20	0	0	0	5.65	12	53.4	36.6
1997	2	28	12	57	20	6.10	12	48.07	38.11
1980	12	19	1	16	54	6.20	12	50.65	34.47
2001	4	17	23	48	26	2.40	13	50.27	35.78
2001	7	24	20	45	39	3.20	13	51.02	34.47
2004	2	8	10	10	53	3.49	13	47.45	41.26
2001	12	24	20	41	10	3.79	13	48.35	39.86
2002	8	17	18	57	38	4.29	13	46.4	41.78
2001	7	1	8	24	30	4.39	13	47.95	41.33
2002	2	26	22	18	10	4.39	13	48.17	41.86
1957	10	25	8	24	20	5.00	13	53.2	36.4
1952	5	13	22	29	59	5.35	13	48.59	40.71
2004	8	27	21	43	5	2.48	14	48.92	35.68
2002	12	27	19	51	9	2.73	14	47.78	34.68
2004	7	11	13	16	46	2.82	14	51.31	36.35
2004	3	31	8	43	27	3.00	14	43.7	37.48
2004	7	3	6	57	41	3.00	14	48.55	38.56
2004	8	23	3	50	34	3.00	14	44.81	36.63
2001	2	5	21	4	25	3.10	14	52.15	35.31
2004	5	31	8	12	16	3.20	14	51.26	36.46
2004	7	2	12	56	39	3.20	14	49.03	35.62
2004	7	13	10	19	59	3.30	14	47.83	37.77
2001	11	8	2	49	37	4.09	14	46.6	41.64
2002	2	25	12	37	13	4.19	14	48.18	41.94
2002	6	10	23	12	22	4.39	14	47.28	34.54
1997	10	30	4	5	34	4.49	14	43.53	38.76
2001	9	11	2	2	9	4.49	14	47.85	40.98
2002	4	25	4	3	38	4.49	14	47.25	34.63
1978	1	17	19	12	7	4.79	14	44.26	41.04
1953	9	28	11	50	57	4.82	14	45.8	40.4
1958	7	6	10	46	1	4.82	14	48.4	38.5
1967	10	22	15	16	27	4.82	14	48.4	40.6
2004	5	29	9	23	49	4.89	14	51.4	36.49
1988	12	8	1	15	58	4.99	14	44.23	40.85
1970	10	3	2	47	40	5.09	14	47.33	33.95
1964	3	29	23	3	43	5.17	14	49	39.2
1981	2	23	4	6	30	5.20	14	46.04	41.82
1902	10	26	11	37	0	5.23	14	47.8	39.7
1940	9	25	19	31	22	5.41	14	52.04	36.5
1999	6	4	9	12	48	5.59	14	47.48	40.77
1990	6	21	9	2	16	5.99	14	49.79	36.63
2004	5	28	14	38	29	2.18	15	51.67	36.4
2004	5	28	18	54	50	2.18	15	51.54	36.28
2004	6	6	17	27	27	2.18	15	47.76	38.41
2004	5	28	14	49	53	2.25	15	51.61	36.37
2004	6	24	17	14	48	2.25	15	44.33	38.39
2004	5	28	18	33	13	2.33	15	51.59	36.36
2002	3	21	10	14	33	2.40	15	51.4	34.9
2004	6	3	13	5	40	2.40	15	53.23	36.94
2004	6	19	2	19	21	2.40	15	52.09	35.7
2004	5	28	13	26	28	2.48	15	51.78	36.4
2004	5	28	21	24	47	2.48	15	51.73	36.44
2002	11	22	4	6	13	2.56	15	49.16	34.9
2003	3	9	8	57	29	2.56	15	51.34	35.63
2004	5	28	13	28	43	2.56	15	51.61	36.33
2002	11	18	7	6	46	2.64	15	52.03	36.01
2002	11	18	17	56	33	2.64	15	49.09	36.59
2002	12	1	1	44	46	2.64	15	50.56	37.53
2004	6	27	20	25	34	2.64	15	52.74	35.87
2001	2	16	10	45	28	2.73	15	52.12	35.95
2001	8	12	20	4	57	2.73	15	50.88	34.37
2002	11	25	0	48	20	2.73	15	48.8	36.43
2002	11	29	5	27	12	2.73	15	48.82	35.89
2004	5	28	17	51	21	2.73	15	51.38	36.27
2004	6	1	3	1	29	2.73	15	52.99	35.95
2004	6	20	4	49	37	2.82	15	46.25	36.32
2002	3	25	9	58	57	2.91	15	51.87	35.02
2003	9	4	12	4	29	2.99	15	52.01	35.7
2002	7	2	19	37	5	3.00	15	52.67	36.68
2002	8	18	4	34	48	3.00	15	52.78	35.58
2002	12	9	3	40	31	3.00	15	50.93	34.92
2003	1	17	12	34	4	3.00	15	49.9	37.45
2004	6	27	20	17	57	3.00	15	52.66	35.91
2001	5	4	13	15	40	3.20	15	49.33	36.02
2001	10	7	4	36	37	3.20	15	47.88	34.41
2002	3	26	21	5	6	3.20	15	52.92	36.31
2003	9	15	21	21	7	3.29	15	52.02	35.9
2003	8	10	9	12	27	3.30	15	49.28	35.3
2002	1	23	7	9	19	3.39	15	50.47	36.61
2003	9	4	7	56	1	3.49	15	51.42	35.22
2003	9	19	17	53	15	3.49	15	51.85	35.93
2003	9	19	17	11	32	3.69	15	51.62	35.61
2001	11	23	19	30	48	3.89	15	49.86	34.11
2002	2	22	2	3	22	3.89	15	49.92	41.04
2002	8	20	13	12	25	3.99	15	45.94	41.83
2003	12	25	9	17	27	3.99	15	47.62	41.86
2003	12	25	20	12	47	3.99	15	50.36	41.44
1998	9	25	13	59	33	4.09	15	44.07	39.62
1999	3	26	12	6	52	4.09	15	50.21	36.42
2001	1	23	9	29	59	4.09	15	46.54	40.1
2004	2	8	13	58	24	4.09	15	47.53	40.93
1999	4	15	4	12	1	4.19	15	46.28	41.88
1999	4	24	7	39	8	4.19	15	45.2	35.29
1995	3	8	7	38	9	4.29	15	46.57	34.18
1997	5	31	13	42	18	4.29	15	47.3	34.46
2000	9	24	7	12	15	4.29	15	43.66	39.49
1996	8	25	14	17	7	4.39	15	52.97	35.88
1998	2	9	5	34	8	4.39	15	48.35	33.77
1998	12	19	4	54	2	4.39	15	50.96	36.8
2002	2	14	20	6	22	4.39	15	49.46	36.93
2002	10	20	6	13	53	4.39	15	46.2	41.61
2004	2	16	18	47	7	4.39	15	47.8	34.39
1978	2	26	6	40	0	4.49	15	49.48	41.14
1992	5	31	23	58	44	4.49	15	46.8	34.17
1993	3	19	20	5	17	4.49	15	46.76	41.95
1999	2	19	18	0	10	4.49	15	44.5	38.71
1999	10	3	13	19	14	4.49	15	48.74	38.91
2001	12	2	17	5	24	4.49	15	44.17	37.54
1983	5	29	17	15	38	4.59	15	52.13	35.2
1992	3	5	3	30	16	4.59	15	45.02	38.36
1993	3	8	19	13	21	4.59	15	51	36.54
1995	6	26	23	27	34	4.59	15	48.36	39.85
1997	3	21	23	0	42	4.59	15	47.86	38
1998	8	7	1	36	15	4.59	15	43.52	37.72
1999	1	15	13	46	0	4.59	15	45.13	35.36
1999	4	30	14	54	21	4.59	15	45.71	35.93
1999	12	30	19	22	8	4.59	15	45.49	34.46
2002	2	22	19	52	12	4.59	15	49	41.38
2002	12	31	9	6	32	4.59	15	47.44	34.55
2004	3	18	9	33	8	4.59	15	46.31	35.38
1980	5	16	19	50	14	4.69	15	45.88	38.86
1981	5	24	21	12	23	4.69	15	45.41	38.6
1986	6	2	15	16	17	4.69	15	47.91	41.06
1990	10	17	17	6	29	4.69	15	49.49	36.88
1991	10	28	11	47	23	4.69	15	46.82	33.99
1993	3	30	22	25	21	4.69	15	44.83	38.3
1998	2	28	0	39	10	4.69	15	48.76	36.99
1998	9	28	17	26	27	4.69	15	48.7	36.51
2000	9	11	16	54	52	4.69	15	45.23	35.7
2002	4	7	22	50	29	4.69	15	45.24	38.4
1901	4	3	0	57	0	4.76	15	44.3	40
1972	2	5	21	52	41	4.79	15	47.14	33.97
1974	11	5	20	2	19	4.79	15	52.92	36.22
1980	5	5	10	21	48	4.79	15	49.07	38.07
1981	1	4	7	19	45	4.79	15	44.85	38.47
1981	9	14	12	3	44	4.79	15	45.25	37.06
1981	12	4	2	35	37	4.79	15	48.22	40.89
1982	4	21	13	40	2	4.79	15	44.41	35.78
1982	4	21	15	37	57	4.79	15	44.35	35.79
1982	6	10	4	17	30	4.79	15	45.03	37.08
1983	3	26	10	51	46	4.79	15	44.19	38.74
1984	6	29	19	55	16	4.79	15	45.17	38.38
1986	7	10	18	57	16	4.79	15	45.14	38.33
1990	8	13	6	18	24	4.79	15	49.89	36.71
1991	12	18	16	42	21	4.79	15	49.69	36.53
1994	11	9	18	21	8	4.79	15	45.4	36.3
1995	3	3	13	51	22	4.79	15	45.26	34.65
1995	3	25	11	23	29	4.79	15	47.92	34.11
1995	4	26	11	46	11	4.79	15	49.4	36.93
1997	5	12	3	51	3	4.79	15	47.93	37.93
